collection,version
DORIS_IDS_geocntr_prod,1
DORIS_IDS_ion_prods,1
DORIS_IDS_orbit_prod,1
DORIS_IDS_sta_coord_prod,1
DORIS_IDS_time_series_pos_prod,1
DORIS_IDS_wkly_pos_prod,1
DORIS_RINEX_data,1
DORIS_data_cycle,1
DORIS_dly_data,1
DORIS_geocntr_prod,1
DORIS_info,1
DORIS_ion_prod,1
DORIS_multiday_data,1
DORIS_orbit_prod,1
DORIS_pos_prod,1
DORIS_quat_prod,1
DSCOVR_EPIC_L1A,3
DSCOVR_EPIC_L1B,3
DSCOVR_EPIC_L2_AER,03
DSCOVR_EPIC_L2_AERF,01
DSCOVR_EPIC_L2_AOCH,01
DSCOVR_EPIC_L2_CLOUD,03
DSCOVR_EPIC_L2_CLOUDFRACTION,01
DSCOVR_EPIC_L2_CLOUDHEIGHT,01
DSCOVR_EPIC_L2_COMPOSITE,01
DSCOVR_EPIC_L2_COMPOSITE,02
DSCOVR_EPIC_L2_GLINT,01
DSCOVR_EPIC_L2_MAIAC,02
DSCOVR_EPIC_L2_MAIAC-DAILY,01
DSCOVR_EPIC_L2_O3SO2AI,02
DSCOVR_EPIC_L2_O3SO2AI,03
DSCOVR_EPIC_L2_SO2,02
DSCOVR_EPIC_L2_TO3,03
DSCOVR_EPIC_L2_VESDR,02
DSCOVR_EPIC_L3_PAR,01
DSCOVR_EPIC_L3_PAR,02
DSCOVR_EPIC_L3_PAR-IMAGE,01
DSCOVR_EPIC_L4_TrO3,01
DSCOVR_NISTAR_L1A,3
DSCOVR_NISTAR_L1B,3
DSCOVR_NISTAR_L1B_FILTERED,3
DSCOVR_NISTAR_L2_FLX,01
DUSTFLEXPART,1
Daily_FineParticulateMatter_AK_2157,1
Dairy_Methane_CA_V1-2_1902,1.2
Dall_Sheep_Population_Dynamics_1640,1
Dall_Sheep_Snowpack_1602,1
Daymet_Annual_V4R1_2130,4.1
Daymet_Daily_V4R1_2129,4.1
Daymet_Monthly_V4R1_2131,4.1
Daymet_SubDaily_Puerto_Rico_1977,1
Daymet_xval_V4R1_2132,4.1
Decadal_LULC_India_1336,1
Decadal_Water_Maps_1324,1.1
DeciduousFractionl_CanopyCover_2296,1
Del_Ches_Bay_Fluorescence,0
DeltaX_ADCP_Measurements_V2_2081,2
DeltaX_AGB_AGN_V2_2237,2
DeltaX_ANUGA_AtchafalayaBasin_2306,1
DeltaX_ANUGA_Hydrodynamics_MRD_2310,1
DeltaX_AVIRIS-NG_UAVSAR_L3_AGB_2410,1
DeltaX_BGB_BGN_V2_2238,2
DeltaX_BG_Root_Stable_Isotopes_2193,1
DeltaX_Cs137_SoilAccretionRate_2380,1
DeltaX_DEM_MRD_LA_2181,1
DeltaX_Delft3D_294_Terrebonne_2303,1
DeltaX_Delft3D_322_Terrebonne_2312,1
DeltaX_Delft3D_396_Terrebonne_2314,1
DeltaX_Delft3D_399_Terrebonne_2313,1
DeltaX_Delft3D_421_Terrebonne_2304,1
DeltaX_Delft3D_Atchafalaya_MRD_2302,1
DeltaX_Delft3D_Terrebonne_MRD_2301,1
DeltaX_Ecogeomorphic_Products_2108,1
DeltaX_Feldspar_Sediment_V4_2381,4
DeltaX_Foliar_Stable_Isotopes_2194,1
DeltaX_H2O_Surface_Elevation_2086,1
DeltaX_Herb_WetlandSoil_V3_2239,3
DeltaX_Insitu_POC_2073,1
DeltaX_Insitu_Reflectance_V3_2153,3
DeltaX_Insitu_WQ_Indicators_V2_2080,2
DeltaX_Island_Channel_Model_2106,1
DeltaX_L1B_UAVSAR_WaterLevels_1979,1.1
DeltaX_L1_AVIRIS_Radiance_1987,1
DeltaX_L1_UAVSAR_SLC_Stack_1984,1.1
DeltaX_L1b_AirSWOT_1996,1.1
DeltaX_L2A_AVIRIS-NG_BRDF_V3_2355,3
DeltaX_L2B_AVIRIS-NG_FracCover_2407,1
DeltaX_L2_AVIRIS_Reflectance_1988,1
DeltaX_L2_AirSWOT_WaterElev_V3_2350,3
DeltaX_L2_UAVSAR_WaterLevels_2057,1.1
DeltaX_L3_AVIRIS-NG_AGB_V3_2409,3
DeltaX_L3_AVIRIS-NG_Veg_Types_2352,1
DeltaX_L3_AVIRIS-NG_Water_V3_2152,3
DeltaX_L3_AirSWOT_WaterElev_V2_2349,2
DeltaX_L3_UAVSAR_WaterLevels_2058,1.1
DeltaX_LandAccretionMap_WLD_2308,1
DeltaX_LandAccretion_WLD_2309,1
DeltaX_MarshAccretion_NUMAR_2354,1
DeltaX_NUMAR_Soil_Accretion_2368,1
DeltaX_Particle_Size_LISST_V2_2077,2
DeltaX_RTK_Elevation_2071,1
DeltaX_Sediment_Core_GrainSize_2382,1
DeltaX_Sediment_Grain_Size_V3_2379,3
DeltaX_Sonar_Bathymetry_2085,1
DeltaX_TSS_Concentration_V2_2075,2
DeltaX_TotalSubsidenceRate_MRD_2307,1
DeltaX_Turbidity_Data_V4_2241,4
DeltaX_UAVSAR_L3_ChannelMap_V2_2344,2
DeltaX_Vegetation_Structure_V2_2240,2
Dendrophenology_Eastern_US_1369,1
Dissolved_Gases_Alaska_Rivers_2360,1
Disturbance_Biomass_Maps_1679,1
Dolche-Vita,0
Dunne_545,1
ECCO_L4_ANCILLARY_DATA_V4R4,V4r4
ECCO_L4_ATM_STATE_05DEG_DAILY_V4R4,V4r4
ECCO_L4_ATM_STATE_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_ATM_STATE_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_ATM_STATE_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_BOLUS_05DEG_DAILY_V4R4,V4r4
ECCO_L4_BOLUS_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_BOLUS_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_BOLUS_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_DENS_STRAT_PRESS_05DEG_DAILY_V4R4,V4r4
ECCO_L4_DENS_STRAT_PRESS_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_DENS_STRAT_PRESS_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_DENS_STRAT_PRESS_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_FRESH_FLUX_05DEG_DAILY_V4R4,V4r4
ECCO_L4_FRESH_FLUX_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_FRESH_FLUX_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_FRESH_FLUX_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_GEOMETRY_05DEG_V4R4,V4r4
ECCO_L4_GEOMETRY_LLC0090GRID_V4R4,V4r4
ECCO_L4_GMAP_TIME_SERIES_SNAPSHOT_V4R4,V4r4
ECCO_L4_GMAP_TIME_SERIES_SNAPSHOT_V4R4B,V4r4b
ECCO_L4_GMSL_TIME_SERIES_DAILY_V4R4,V4r4
ECCO_L4_GMSL_TIME_SERIES_MONTHLY_V4R4,V4r4
ECCO_L4_HEAT_FLUX_05DEG_DAILY_V4R4,V4r4
ECCO_L4_HEAT_FLUX_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_HEAT_FLUX_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_HEAT_FLUX_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_MIXED_LAYER_DEPTH_05DEG_DAILY_V4R4,V4r4
ECCO_L4_MIXED_LAYER_DEPTH_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_MIXED_LAYER_DEPTH_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_MIXED_LAYER_DEPTH_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_OBP_05DEG_DAILY_V4R4,V4r4
ECCO_L4_OBP_05DEG_DAILY_V4R4B,V4r4b
ECCO_L4_OBP_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_OBP_05DEG_MONTHLY_V4R4B,V4r4b
ECCO_L4_OBP_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_OBP_LLC0090GRID_DAILY_V4R4B,V4r4b
ECCO_L4_OBP_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_OBP_LLC0090GRID_MONTHLY_V4R4B,V4r4b
ECCO_L4_OBP_LLC0090GRID_SNAPSHOT_V4R4,V4r4
ECCO_L4_OCEAN_3D_MIX_COEFFS_05DEG_V4R4,V4r4
ECCO_L4_OCEAN_3D_MIX_COEFFS_LLC0090GRID_V4R4,V4r4
ECCO_L4_OCEAN_3D_MOMENTUM_TEND_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_OCEAN_3D_MOMENTUM_TEND_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_OCEAN_3D_SALINITY_FLUX_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_OCEAN_3D_SALINITY_FLUX_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_OCEAN_3D_TEMPERATURE_FLUX_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_OCEAN_3D_TEMPERATURE_FLUX_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_OCEAN_3D_VOLUME_FLUX_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_OCEAN_3D_VOLUME_FLUX_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_OCEAN_BOLUS_STREAMFUNCTION_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_OCEAN_BOLUS_STREAMFUNCTION_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_OCEAN_VEL_05DEG_DAILY_V4R4,V4r4
ECCO_L4_OCEAN_VEL_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_OCEAN_VEL_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_OCEAN_VEL_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_SBO_CORE_TIME_SERIES_SNAPSHOT_V4R4,V4r4
ECCO_L4_SBO_CORE_TIME_SERIES_SNAPSHOT_V4R4B,V4r4b
ECCO_L4_SEA_ICE_CONC_THICKNESS_05DEG_DAILY_V4R4,V4r4
ECCO_L4_SEA_ICE_CONC_THICKNESS_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_SEA_ICE_CONC_THICKNESS_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_SEA_ICE_CONC_THICKNESS_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_SEA_ICE_CONC_THICKNESS_LLC0090GRID_SNAPSHOT_V4R4,V4r4
ECCO_L4_SEA_ICE_HORIZ_VOLUME_FLUX_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_SEA_ICE_HORIZ_VOLUME_FLUX_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_SEA_ICE_SALT_PLUME_FLUX_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_SEA_ICE_SALT_PLUME_FLUX_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_SEA_ICE_VELOCITY_05DEG_DAILY_V4R4,V4r4
ECCO_L4_SEA_ICE_VELOCITY_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_SEA_ICE_VELOCITY_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_SEA_ICE_VELOCITY_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_SEA_ICE_VELOCITY_LLC0090GRID_SNAPSHOT_V4R4,V4r4
ECCO_L4_SSH_05DEG_DAILY_V4R4,V4r4
ECCO_L4_SSH_05DEG_DAILY_V4R4B,V4r4b
ECCO_L4_SSH_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_SSH_05DEG_MONTHLY_V4R4B,V4r4b
ECCO_L4_SSH_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_SSH_LLC0090GRID_DAILY_V4R4B,V4r4b
ECCO_L4_SSH_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_SSH_LLC0090GRID_MONTHLY_V4R4B,V4r4b
ECCO_L4_SSH_LLC0090GRID_SNAPSHOT_V4R4,V4r4
ECCO_L4_STRESS_05DEG_DAILY_V4R4,V4r4
ECCO_L4_STRESS_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_STRESS_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_STRESS_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_TEMP_SALINITY_05DEG_DAILY_V4R4,V4r4
ECCO_L4_TEMP_SALINITY_05DEG_MONTHLY_V4R4,V4r4
ECCO_L4_TEMP_SALINITY_LLC0090GRID_DAILY_V4R4,V4r4
ECCO_L4_TEMP_SALINITY_LLC0090GRID_MONTHLY_V4R4,V4r4
ECCO_L4_TEMP_SALINITY_LLC0090GRID_SNAPSHOT_V4R4,V4r4
ECO1BATT,001
ECO1BGEO,001
ECO1BRAD,001
ECO2CLD,001
ECO2LSTE,001
ECO3ANCQA,001
ECO3ETALEXI,001
ECO3ETALEXIU,001
ECO3ETPTJPL,001
ECO4ESIALEXI,001
ECO4ESIALEXIU,001
ECO4ESIPTJPL,001
ECO4WUE,001
ECOA,0
ECOCO3,1.0
ECOHAB,0
ECOMON,0
ECO_L1B_ATT,002
ECO_L1B_GEO,002
ECO_L1B_RAD,002
ECO_L1CG_RAD,002
ECO_L1CT_RAD,002
ECO_L2G_CLOUD,002
ECO_L2G_LSTE,002
ECO_L2T_LSTE,002
ECO_L2T_STARS,002
ECO_L2_CLOUD,002
ECO_L2_LSTE,002
ECO_L3G_JET,002
ECO_L3G_MET,002
ECO_L3G_SEB,002
ECO_L3G_SM,002
ECO_L3T_JET,002
ECO_L3T_MET,002
ECO_L3T_SEB,002
ECO_L3T_SM,002
ECO_L4G_ESI,002
ECO_L4G_WUE,002
ECO_L4T_ESI,002
ECO_L4T_WUE,002
ECS,0
EDDIES,0
EDM_SA_Vegetation_1149,1
EDM_US_Carbon_1160,1
EF_Data_Mexico_1693,1
EGEE3,0
EGEE5,0
EKAMSAT_Pilot_ASTRAL,0
EM27_XCO2_XCH4_XCO_AK_1831,1
EMITL1BATT,001
EMITL1BRAD,001
EMITL2ARFL,001
EMITL2BCH4ENH,001
EMITL2BCH4ENH,002
EMITL2BCH4PLM,001
EMITL2BCO2ENH,001
EMITL2BCO2ENH,002
EMITL2BCO2PLM,001
EMITL2BMIN,001
EMITL3ASA,001
EMITL4ESM,001
EN1_MDSI_MER_FRS_1P,4
EN1_MDSI_MER_FRS_2P,4
EN1_MDSI_MER_RR__2P,4
ENVISAT_SCIAMACHY_SIF_1871,1
EOLE1,001
EPEA,0
ERBE_S10N_WFOV_NF,Edition2
ERBE_S10N_WFOV_NF,Edition3
ERBE_S10N_WFOV_SF,Edition2
ERBE_S10N_WFOV_SF,Edition3
ERBE_S10N_WFOV_SF_ERBS_AreaAverageTimeSeries,Edition4.1
ERBE_S10N_WFOV_SF_ERBS_AreaAverageTimeSeries_Edition4,4
ERBE_S10N_WFOV_SF_ERBS_Regional,Edition4
ERBE_S10N_WFOV_SF_ERBS_Regional,Edition4.1
ERBE_S10N_WFV_NF_NAT,1
ERBE_S10N_WFV_SF_NAT,1
ERBE_S10_MFOV_NF_NAT,1
ERBE_S10_MFOV_SF_NAT,1
ERBE_S10_WFOV_NF_NAT,1
ERBE_S10_WFOV_SF_NAT,1
ERBE_S4GN_WFOV_NF,1
ERBE_S4GN_WFOV_NF_ZG,1
ERBE_S4GN_WFOV_SF,1
ERBE_S4GN_WFOV_SF_ZG,1
ERBE_S4GN_WFV_NF_N10,1
ERBE_S4G_MFOV_NF,1
ERBE_S4G_MFOV_NF_N10,1
ERBE_S4G_MFOV_NF_ZG,1
ERBE_S4G_MFOV_SF,1
ERBE_S4G_MFOV_SF_ZG,1
ERBE_S4G_SC_2.5,1
ERBE_S4G_SC_NEST10,1
ERBE_S4G_SC_NEST5,1
ERBE_S4G_SC_ZG,1
ERBE_S4G_WFOV_NF,1
ERBE_S4G_WFOV_NF_N10,1
ERBE_S4G_WFOV_NF_ZG,1
ERBE_S4G_WFOV_SF,1
ERBE_S4G_WFOV_SF_ZG,1
ERBE_S4N_NAT,1
ERBE_S4_NAT,1
ERBE_S7_NAT,1
ERBE_S8_NAT,1
ERBE_S9_NAT,1
ERBE_TSI_ERBS_NAT,1
ERS-1_BYU_L3_OW_SIGMA0_ENHANCED,1
ERS-1_L0,1
ERS-1_L1,1
ERS-2_BYU_L3_OW_SIGMA0_ENHANCED,1
ERS-2_L0,1
ERS-2_L1,1
ERS2_GOME_SIF_1758,1
ESCAPE,0
ESMRN5IM,001
ESMRN5L1,001
ESMRN6IM,001
EUCFe,0
EUMELI,0
EWSG1-NAVO-L2P-v01,1.0
EWSG2-NAVO-L2P-v01,1.0
EXP7L1TRTALL,001
EXP7L1TRTWHT,001
EXPORTS,0
EastAnglia10YearMean_549,1
EastAnglia30YearMean_550,1
EastAngliaClimate_542,1
EastAngliaPrecip_417,1
Ecosystem_Map_SRD_PAD_1947,1
Effect_Environment_Moose_1739,1
End_of_Season_Snow_Depth_1702,1
Environmental_Disturbances_AK_1705,1
Erosion_Vegetation_Yukon_1616,1
Estimated_Biomass_Stock_Amazon_1648,1
Eurasia_Biomass_1278,1
FEWS_precip_711,1
FIA_Forest_Biomass_Estimates_1873,1
FIFE_CD_V3_130,1
FIREXAQ_AerosolCloud_AircraftRemoteSensing_ER2_CPL_Data,1
FIREXAQ_Aerosol_AircraftInSitu_DC8_Data,1
FIREXAQ_Aerosol_AircraftInSitu_N48_Data,1
FIREXAQ_Analysis_Data,1
FIREXAQ_Analysis_N48_Data,1
FIREXAQ_Cloud_AircraftInSitu_DC8_Data,1
FIREXAQ_Ground_InSitu_Data,1
FIREXAQ_HSRL_AircraftRemoteSensing_DC8_Data,1
FIREXAQ_Merge_Data,2
FIREXAQ_MetNav_AircraftInSitu_DC8_Data,1
FIREXAQ_MetNav_AircraftInSitu_ER2_Data,1
FIREXAQ_MetNav_AircraftInSitu_N48_Data,1
FIREXAQ_N46_Data,1
FIREXAQ_Radiation_AircraftInSitu_DC8_Data,1
FIREXAQ_Satellite_Data,2
FIREXAQ_SurfaceMobile_Aerodyne_InSitu_Data,1
FIREXAQ_SurfaceMobile_CARB_InSitu_Data,1
FIREXAQ_SurfaceMobile_MACH2_InSitu_Data,1
FIREXAQ_TraceGas_AircraftInSitu_DC8_Data,1
FIREXAQ_TraceGas_AircraftInSitu_N48_Data,1
FIREXAQ_TraceGas_AircraftRemoteSensing_DC8_Data,1
FIREXAQ_TraceGas_AircraftRemoteSensing_ER2_GCAS_Data,1
FIREXAQ_TraceGas_AircraftRemoteSensing_ER2_NASTI_Data,1
FIREXAQ_TraceGas_AircraftRemoteSensing_ER2_SHIS_Data,1
FIREXAQ_jValue_AircraftInSitu_DC8_Data,1
FIREXAQ_jValue_AircraftInSitu_N48_Data,1
FIRE_ACE_AMPR,1
FIRE_ACE_C130_CFD,1
FIRE_ACE_C130_RAMS,1
FIRE_ACE_ER2_MAS,1
FIRE_ACE_ER2_MIR,1
FIRE_ACE_SHIP_SSFR,1
FIRE_ACE_UTRECHT_BALLOON,1
FIRE_ACE_UTRECHT_TOWER,1
FIRE_ACE_UWCV580_GMETER,1
FIRE_ACE_UWCV580_UWA,1
FIRE_AX_CMS_LWFLUX,1
FIRE_AX_CMS_SOLAR_DY,1
FIRE_AX_CMS_SOLAR_HR,1
FIRE_AX_CMS_SOLAR_MN,1
FIRE_AX_CMS_SOLAR_WK,1
FIRE_AX_CMS_SST_DAY,1
FIRE_AX_CMS_SST_FNTS,1
FIRE_AX_CMS_SST_WEEK,1
FIRE_AX_CSU_CEILOM,1
FIRE_AX_CSU_MET_SFC,1
FIRE_AX_CSU_PRT6,1
FIRE_AX_CSU_WNDPRFS,1
FIRE_AX_ECMWF_BASIC,1
FIRE_AX_ECMWF_CLOUDS,1
FIRE_AX_ECMWF_DIAG,1
FIRE_AX_ECMWF_MEANW,1
FIRE_AX_ECMWF_SFDIAG,1
FIRE_AX_ECMWF_SURFCE,1
FIRE_AX_ER2_LIDAR,1
FIRE_AX_ER2_MAS,1
FIRE_AX_ERS1_ALTIMTR,1
FIRE_AX_ERS1_MCRWRAD,1
FIRE_AX_ERS1_SCTRMTR,1
FIRE_AX_ISCCP_DX,1
FIRE_AX_MAGE_OCN_AIR,1
FIRE_AX_MAGE_OCN_MET,1
FIRE_AX_MAGE_OCN_SEA,1
FIRE_AX_MAGE_TETROON,1
FIRE_AX_MALBAL_SONDE,1
FIRE_AX_METEOSAT,1
FIRE_AX_OCEANS_SONDE,1
FIRE_AX_PORSAN_SONDE,1
FIRE_AX_PSU_CEIL_MAL,1
FIRE_AX_PSU_CEIL_SAN,1
FIRE_AX_PSU_CEIL_VAL,1
FIRE_AX_PSU_H2OVAP,1
FIRE_AX_PSU_MALBAL,1
FIRE_AX_PSU_WND_MAL,1
FIRE_AX_RWSONDE_LVL1,1
FIRE_AX_RWSONDE_LVL2,1
FIRE_AX_SANMAR_SONDE,1
FIRE_AX_SFC_FUNCHAL,1
FIRE_AX_SFC_IMAU,1
FIRE_AX_SOF_ARAT_FLT,1
FIRE_AX_SOF_ARAT_TRB,1
FIRE_AX_SOF_BUOY_DFT,1
FIRE_AX_SOF_BUOY_SPR,1
FIRE_AX_SOF_PTU,1
FIRE_AX_SOF_SUR_BUCK,1
FIRE_AX_SOF_SUR_DRAK,1
FIRE_AX_SOF_SUR_HYD,1
FIRE_AX_SOF_SUR_MET,1
FIRE_AX_SOF_SUR_RAD,1
FIRE_AX_SOF_SUR_TBAL,1
FIRE_AX_SUROIT_SONDE,1
FIRE_AX_UKMO_C130,1
FIRE_AX_UW_C131A,1
FIRE_AX_UW_DSCRT,1
FIRE_AX_UW_GERB_10HZ,1
FIRE_AX_UW_GERB_1HZ,1
FIRE_AX_VALDIV_SONDE,1
FIRE_CI1_CSU_SABRE,1
FIRE_CI1_ER2_LIDAR,1
FIRE_CI1_ER2_RAD,1
FIRE_CI1_ISCCP_DX,1
FIRE_CI1_KINGAIR,1
FIRE_CI1_LARC8_LIDAR,1
FIRE_CI1_RAWINSONDES,1
FIRE_CI1_SABRELINER,1
FIRE_CI1_SRB_ALASKA,1
FIRE_CI1_SRB_CANADA,1
FIRE_CI1_SRB_LW,1
FIRE_CI1_SRB_SO_POLE,1
FIRE_CI1_SRB_SW,1
FIRE_CI1_SRB_SWITZ,1
FIRE_CI1_TOVS,1
FIRE_CI2_CITATN_1HZ,1
FIRE_CI2_CITATN_24HZ,1
FIRE_CI2_CITATN_5SEC,1
FIRE_CI2_CITATN_IWC,1
FIRE_CI2_CITATN_PMS,1
FIRE_CI2_CLASS_SONDE,1
FIRE_CI2_CSU_PRT6,1
FIRE_CI2_CSU_SONDES,1
FIRE_CI2_CSU_STN1,1
FIRE_CI2_CSU_STN2,1
FIRE_CI2_CSU_WNDPRFS,1
FIRE_CI2_DOPLR_LIDAR,1
FIRE_CI2_ER2_LIDAR,1
FIRE_CI2_ER2_MAS,1
FIRE_CI2_ETL_RADAR,1
FIRE_CI2_HIS,1
FIRE_CI2_HSRL,1
FIRE_CI2_ISCCP_DX,1
FIRE_CI2_KINGAIR,1
FIRE_CI2_KINGAIR_2D,1
FIRE_CI2_KINGAIR_IWC,1
FIRE_CI2_LARC8_LIDAR,1
FIRE_CI2_MAPS,1
FIRE_CI2_NOAA_WNDPFS,1
FIRE_CI2_NWS_IN_SND,1
FIRE_CI2_NWS_OUT_SND,1
FIRE_CI2_PAMS,1
FIRE_CI2_RAMAN_LIDAR,1
FIRE_CI2_SABRELINER,1
FIRE_CI2_SABRLNR_2D,1
FIRE_CI2_SABRLNR_IWC,1
FIRE_CI2_SPECT_SIRIS,1
FIRE_CI2_UTAH_PDL,1
FIRE_CI2_VIL_RTI,1
FIRE_CI2_VIL_SCAN,1
FIRE_ETO_UTAH_PDL,1
FIRE_MS_CEILOM_CLASS,1
FIRE_MS_CSU_RADSURF,1
FIRE_MS_CSU_TBALLOON,1
FIRE_MS_ELECTRA,1
FIRE_MS_ER2_LIDAR,1
FIRE_MS_ISCCP_DX,1
FIRE_MS_MCRW_RAD,1
FIRE_MS_NOAAWNDS,1
FIRE_MS_UKMO_C130,1
FLASH_SSF_Aqua-FM3-MODIS,Version4A
FLASH_SSF_NOAA20-FM6-VIIRS,Version1A
FLASH_SSF_NOAA20-FM6-VIIRS,Version1B
FLASH_SSF_Terra-FM1-MODIS,Version4A
FLASH_SSF_Terra-FM1-MODIS,Version4B
FLASH_TISA_NOAA20,Version1A
FLASH_TISA_Terra-Aqua,Version4A
FLASH_TISA_Terra-NOAA20,Version4B
FLASH_TISA_Terra-NOAA20,Version4C
FLDAS_NOAH01_CP_GL_M,001
FLDAS_NOAH01_C_GL_M,001
FLDAS_NOAH01_C_GL_MA,001
FLDAS_NOAH01_C_GL_MC,001
FLDAS_NOAHMP001_G_CA_D,001
FLEXPART_Influence_Functions_2018,1
FLOODAMA_903,1
FLUAMAZON_896,1
FLUXNET_Canada_1335,1
FRM4SOC2,0
FRONT,0
FSNRAD_L2_VIIRS_CRIS_NOAA20,2
FSNRAD_L2_VIIRS_CRIS_SNPP,2
FieldData_Alaska_Tundra_2177,1
Field_Measurements_868,1
Fire_Emissions_Indonesia_2118,1
Fire_Emissions_NWT_1561,1
Fire_Ignitions_Locations_AK_CA_2316,1
Flight_Environment_Parameters_1909,1
FluxSatMGPP_L3_Daily_p05deg,2.2
FluxSatMGPP_L3_Daily_p5deg,2.2
FluxSat_GPP_FPAR_1835,2
Flux_Tower_Zona_Veg_Plots_1546,1
Fluxnet_site_DB_1530,1
Fluxnet_website_archive_copy_1549,1
ForestHt_Biomass_GEDI_TDX_2298,1
Forest_AGB_NW_USA_1766,1
Forest_Carbon_Priority_1803,1
Forest_Disturbance_Intensity_2059,1
Forest_Inventory_Acre_Brazil_1654,1
Forest_Inventory_Brazil_2007,1
Forest_Inventory_Data_Brazil_1563,1
Forest_Inventory_Tapajos_1552,1
Forested_Areas_Amazonas_Brazil_1515,1
Forested_Areas_Para_Brazil_1514,1
Frac_FuelComponent_Maps_Tundra_1761,1
Freeze_Thaw_NorthernHemisphere_2323,1
Frost_Boils_Veg_Plots_1361,1
Ft_Lauderdale,0
G18-ABI-L2P-ACSPO-v2.90,2.90
G18-ABI-L3C-ACSPO-v2.90,2.90
GAMSSA_28km-ABOM-L4-GLOB-v01,1.0
GCAM_Land_Cover_2005-2095_1216,1
GCRW_DEM_2016_1793,1
GE01_MSI_L1B,1
GE01_Pan_L1B,1
GEDI01_B,001
GEDI01_B,002
GEDI02_A,001
GEDI02_A,002
GEDI02_B,001
GEDI02_B,002
GEDI_FIA_LIDAR_Models_Forests_2417,1
GEDI_Fusion_Structure_2236,1
GEDI_HighQuality_Shots_Rasters_2339,1
GEDI_ICESAT2_Global_Veg_Height_2294,1
GEDI_L3_LandSurface_Metrics_V2_1952,2
GEDI_L4A_AGB_Density_GW_2028,1.1
GEDI_L4A_AGB_Density_V2_1_2056,2.1
GEDI_L4B_Country_Biomass_2321,1
GEDI_L4B_Gridded_Biomass_V2_1_2299,2.1
GEDI_L4C_WSCI_2338,2
GEO-CAPE,0
GEO-CAPE_GOCI,0
GEOLST4KHR,002
GEOLST4KHR,002
GEOS-3_ALT_GDR,1
GEOS2OBSINPUTINTL,001
GEOS3STST,001
GEOS_CASAGFED_3H_NEE,2
GEOS_CASAGFED_3H_NEE,3
GEOS_CASAGFED_D_FIRE,2
GEOS_CASAGFED_D_FIRE,3
GEOS_CASAGFED_M_FLUX,2
GEOS_CASAGFED_M_FLUX,3
GEOTRACES,0
GEWEXSRB_Rel4-IP_Ancillary_3hrly,1
